star,shop_url,comment_id,support_num,shop_name,content,shop_id,shop_kind,time,user_id
40,http://www.dianping.com/shop/79223400,340798247,(44),大钏锅物,来自宝岛台湾的生猛海鲜大火锅，新鲜的食材，华丽的装潢成为了颇受欢迎的台式亮点。锅底咖喱味儿很有特色，谈谈的清香，加入自己喜欢的海鲜和肉类，满满的一锅香浓可口的好味道✌️～           王娘娘难得请公主表妹吃饭，公主肯定会选一家和气质匹配的锅物料理，必须吃空运进口顶级货，大钏大气上档次，在台湾老相当有范儿，逼格主要在于食材，精致而多元，满足不同饕客味蕾，王娘娘吖，一次性吃个过瘾😄😄😄           哈哈哈哈哈😄😄店里的帅哥特别多，并且都是台湾小鲜肉，真的挺养眼，王娘娘她很喜欢，吃好饭拉都拉不走，本来以为喝醉了、看来是酒不自醉人自醉吖😄，建议海鲜再多点，米饭🍚不够香😄……～～王娘娘下次肯定还会带本公来～～～,79223400,火锅,04-03,42925731
50,http://www.dianping.com/shop/79223400,349596668,(16),大钏锅物,大都会每天来逛，某天路过，闻到好香的味道，瞬间决定一定要拔了你这棵草。选了套餐，主菜牛肉（没拍，捂脸）很嫩哦。锅底选择番茄的，很好喝，不是味精调味的。喝了很多碗。正好点评吃货节，换的虾，个头很大，也很新鲜。免费的很划算哦。主食选择乌冬和宽粉。都很好吃。送的小食，炸小虾，很好吃哦。拔草很成功。,79223400,火锅,05-25,345118
50,http://www.dianping.com/shop/79223400,349973265,(14),大钏锅物,在世纪大道站新开的商场。服务员挺和善的，还会提供各种咨讯和介绍。以海鲜火锅为主，但是我和妹子算是囊中羞涩的，所以团购的牛肉套餐，除了牛肉，还有蔬菜拼盘和主食，还蛮完整的一个套餐。怕不够我们还追加了牛舌和别的蔬菜。肉的量挺大的，而且新鲜，好吃。蔬菜也是新鲜的，所以涮出来很好吃。总体感觉良好，下次有钱了来撮海鲜,79223400,火锅,05-27,34340381
50,http://www.dianping.com/shop/79223400,347465052,(21),大钏锅物,上次路过看看菜单还不错，今天中午尝试了一下！有点小惊艳，点的580的青蟹海鲜套餐，食材很新鲜，锅底选了白糖和咖喱锅，味道浓而不腻，搭配的牛肉和牛舌都很鲜嫩，总之整体菜品必须五星，加上服务员态度很好，这家店以后肯定还会再来，顺便说一句比隔壁蟹的冈田屋好太多了！现在还有折扣，太嗲了！,79223400,火锅,05-12,3930844
50,http://www.dianping.com/shop/79223400,347989885,(18),大钏锅物,大钏母亲节活动最后一天必须得来啊，店里环境很好，食材新鲜，下锅前活的大螃蟹被逮捕过来表示无路可逃了，哈哈😄，然后你没有看错，套餐就是这么的丰富，我们真的是扶墙走的，太撑了，我觉得3个人来吃也是可以的，我们选的咖喱锅，香茅草的味道配海鲜很有东南亚风情，酸甜的柚子醋跟海鲜也是相得益彰，肉类的还是特色酱料更对味，服务员会告诉各色食材烹煮的最佳时间，后来还过来帮我们煮蟹，蟹很肥美，唯一美中不足的是公蟹，我更喜欢母的呢，如果能提前询问一下就好了，后面还赠送了饮料，樱花椰汁很好喝，附赠的香酥小虾也很好吃，奈何肚皮有限呀，这么高品质的店还这么有性价比不等出门我先发朋友圈安利了，希望以后多多活动，一定还会再来的！,79223400,火锅,05-15,981808826
50,http://www.dianping.com/shop/82681486,349089959,(1),恋尚鍋,大学路2楼的一家小店，老板娘是美女哦~超级热情笑脸迎人~店面有点小的，两室户的感觉，里面的小间是包间，外面的厅就是大堂，三桌四人位5桌二人位，521晚上6点左右到的不用等位，但是菜刚上完就开始排队了~整个店面非常小资！可以看得出来老板娘很用心哦~很多小玩意都漂亮很创意，就是有点担心时间长了火锅店的话蒸汽会不会影响装饰=w=锅底点了小锅，番茄锅和沙茶锅。菜品点了雪花牛肉、牛舌、鲜切牛肉、龙虾丸。点菜是用的电子系统非常方便可以两人同时点菜~老板娘说下面的串串是外卖用的不能点有点点小失望=w=调料区非常好看！还有切好的橙子两边都切了角很用心，调料还是比较丰富的，基本上能想到的酱料都有了。本着节约的态度本来就用最常用的酱油+蒜泥+香菜+芝麻，但是酱油太咸了！！！于是换了沙茶基底（多放点）+砵砵酱（少放点）+蒜泥（一点点）+泰式辣酱（一点点）香菜芝麻可自行加，好！吃！到！爆！唯一的缺点就是酱料可能有味精喝了5、6杯水，顺带一提水是柠檬水~老板娘细节真的很用心。肉真的很新鲜很好吃哦！亮点是牛舌！切得非常薄！涮一涮就能吃！Q弹鲜嫩！牛舌味也吃得出来！真的非常棒！就是有点少QAQ总的来说作为五星的新店还是当之无愧的，真的很值得一试！比外面死贵死贵又要排队的某些其他火锅好多了。好啦，有些小建议，增加串串~老板娘可以找点帮手哦感觉自己忙里忙外很辛苦~橙子建议不要切...不知道怎么下口了233调料真的有点咸，是不是喊味精了？真的太渴了，建议换换调料，多换几个牌子试试看。祝生意兴隆~,82681486,小火锅,05-22  更新于17-05-22 09:52,6273420
40,http://www.dianping.com/shop/82681486,351335544,(1),恋尚鍋,藏在大学路楼上的小店打卡Again ✅作为火锅店，这家真的还挺特别的，店里环境是宝石蓝为主调很好看～ 店主小姐姐长得很好看 ww有小锅有大锅所以这家完全可以满足一人食或是多人聚会吃火锅的需要，还是很棒的。点了毛肚 酥肉等各种招牌，还终于第一次体验了脑花放进火锅里。简直不能更满足了～ 那段时间特别想吃火锅所以吃完感觉超开心（噢不过不得不提一句酸梅汤真的有点糟糕希望可以改进）,82681486,小火锅,06-04,848401456
40,http://www.dianping.com/shop/82681486,351792472,(0),恋尚鍋,#恋尚锅#时尚是一种心境，时尚是一种风情，时尚是一种精神。时尚从来与岁月无关…一位来自“蒙古”的美女开的火锅店…一家用大号“J'adore ”点缀浪漫却可以大口吃肉之地…这里，我愿意称她为“中式居酒屋”的小店…PS：肉的品质以及其他食材切勿过冻，影响口感，调料台的小料还是要准备充分，性价比一般……,82681486,小火锅,06-07,47996454
50,http://www.dianping.com/shop/82681486,347541301,(2),恋尚鍋,这条路的沿街铺面基本吃腻，现在拔草都要进楼道里吧。大众点评搜大学路美食搜到了这家，和小伙伴一起来了。餐厅是在五楼，一楼的那家花店在这条路上也算开了很久了，在马路上抬头y可以看到他家的店名。吃饭的都是两个两个的来吃，环境比较适合情侣或闺蜜约会。桌上有二维码，扫码后可以自己点单。最就我们还是选大众点评的团购套餐，我们选了猪肚鸡锅底和雪花牛肉，套餐量相当足两个人吃得蛮涨，背景音乐大部分都是蒙古歌曲，服务上很热情，相信以后还会来的。,82681486,小火锅,05-13,4766963
50,http://www.dianping.com/shop/82681486,345600948,(1),恋尚鍋,这家店开了不久，名字蛮好玩，来尝尝是不是真的能够让我恋上。店里布置温馨，一进门就是个书架，墙上装点着小玩偶，小方桌可分可合，沙发座坐着也舒服。点了个鸳鸯锅，辣锅我虽然吃不了，但闻着挺香的。涮品里牛肉舒展着美丽的纹理，被切成薄薄的片，一烫即熟，入口超嫩。丸子拼盆里有不下五六个品种，性价比不错，什么都吃点，但又不会太饱。虾滑是心头好，鲜Q弹牙，必点。活体蔬菜看上去就翠生生的，烫熟了还带着点清香，好吃，果然是家能让人恋上的店。,82681486,小火锅,05-01,2146600
50,http://www.dianping.com/shop/82681486,346113662,(0),恋尚鍋,这些日子老粘着姐姐，跟在她屁股后面屁颠屁颠的！她带着我一起来玩桌游！又是手把手的教会了我！杀的昏天黑地的！认识的新朋友一起来吃个便饭继续讨论，这家吃火锅店地方还不错，上菜速度快，人多就大伙点个鸳鸯锅底一半新鲜现熬的猪骨汤哦！红红空运牛油锅底呢！这样可以顾及到一些吃辣和不辣的人！爱吃的几样东西就是鲜嫩牛肉哦！非常的好吃好嫩的！空运鲜毛肚一涮吃口脆脆的！午餐肉摆盘漂亮哟，他们家的调味料也是非常的丰富呢！吃完料在来点哦！龙利鱼也是量多的呢！白汤里涮这个好吃的很哦！吃饱了喝足了回家家睡觉！,82681486,小火锅,05-03  更新于17-05-03 23:48,101868008
50,http://www.dianping.com/shop/82681486,345758715,(1),恋尚鍋,和朋友几个约了一起去五角场玩，玩累了，朋友推荐了一家火锅店，说是之前去吃很好吃，价格也很实惠。在五角场附近的大学街很方便的找到这家火锅店，在一家桌游店的对面，很方便打完游戏后去吃晚饭。老板娘很热情，调味料很多，菜品也很多。环境布置的很雅致，卫生场所也很大很干净。我们点了一个鸳鸯锅，麻辣锅让我很惊艳，很正宗的川味，我虽然吃辣，但后面也有点HOLD不住了，但又停不下来，哈哈哈哈。菜品十分丰富，性价比很高，还点了烤馒头和芝麻饼。确实很好吃啊。比较推荐五花肉和羊肉之类的，环境位置都不错，考虑下次来五角场玩得时候再来吃。,82681486,小火锅,05-01,1571864
40,http://www.dianping.com/shop/82681486,351308936,(1),恋尚鍋,性价比还不错的一家店结帐时因为朋友木有用大众点评还专门把折扣的💰退还给我们自助调味料品种还是满丰富的但是总体偏油偏咸这几乎都是火锅行业的通病了吧菜品品种还是蛮有创意的比如咸蛋黄年糕感觉还不错另外吃到实心的海胆丸也是醉了……他们家的番茄锅不错看点评说是店家亲自熬煮的味道很浓郁,82681486,小火锅,06-04,6372511
50,http://www.dianping.com/shop/82681486,349292393,(0),恋尚鍋,特色骨头锅底，58块钱，非常非常实惠，里面大概有五六块骨头，肉很烂糊（普通话大概意思煮的什么熟），非常喜欢这个大骨头，强烈推荐。特色酱料也非常好吃。其他食材也挺好的，由于骨头肉量大导致其他吃的不多，蔬菜什么的打包回家涮了。环境 大学路某五楼，不是特别好找，楼外有招牌。店的面积不算大 但是装修比较用心，喜欢吊灯，迪奥真我香水瓶的造型。每桌都有充电线，贴心啊。,82681486,小火锅,05-23,765301386
50,http://www.dianping.com/shop/82681486,346713982,(1),恋尚鍋,表姐准备搬新家了陪她来五角场这边选购家具，逛到大学路这边看到好多有特色的小店，就在这边歇下脚……不知不觉到饭店，在点评上搜了下看到附近有家火锅，就近就过来吃了。店面不大但是布置得很精致，陈设也都蛮小清新的，就餐区域和调料区域是分开的，很适合公司或者朋友间的小型聚会。再来说菜品，他家的无添加大骨汤锅底不错的，汤底白色浓稠，有玉米打底，味道清淡鲜美，特别爽口。其他的菜品和肉类也都很新鲜，毛肚在汤锅里涮几秒就能吃，脆脆的，配上调料口感很棒，无添加活体蔬菜在大骨汤锅里涮过以后，吃起来特别鲜美，赞一个～,82681486,小火锅,05-07,42268797
50,http://www.dianping.com/shop/82681486,347894646,(0),恋尚鍋,久违和朋友来这里附近桌游，然后这家店正好在我们去桌游店的旁边，所以就顺势过来吃晚饭。他们家老板娘很漂亮，做的是火锅而且店开了好像还不久，所以我们几个朋友就决定在这里把晚饭解决了！他们家的锅底点了鸳鸯的，说辣锅是从成都运过来的，果然啦非常香，而且很地道，然后他们家的食材也很新鲜，都是老板娘当天采购的。他们家还有现在比较流行的活体蔬菜非常的新鲜，健康，然后比较喜欢他们家的滑类很好吃！还有正宗小酥肉，香香脆脆，牛蛙很大只，肉肥厚，赞(/≧▽≦/),82681486,小火锅,05-14,46214878
50,http://www.dianping.com/shop/82681486,343868061,(3),恋尚鍋,#№.116 任性到了极致 说走就走#是的 我的闺蜜又想吃火锅了 摊手╮（╯＿╰）╭ 唔 我能说什么呢然后就来了这家新开的小清新的店做完决策之后出发 到店时才四点多无疑是晚饭的第一桌客人 坐了沙发有小锅和大锅可以选 要了倆小锅~清汤锅里有玉米和木耳 麻辣锅很赞团了倆单人套餐+单点牛舌 很满足什锦拼盘给的量真的很良心 有蟹棒总之一切都很棒 调料的选择也很多手擀面真的好长好长 都很好吃哒~蓝莓佳人迷之好喝 配着火锅解辣喲#就当上战场前给自己饯行吧  加油#,82681486,小火锅,04-21,160633419
40,http://www.dianping.com/shop/82681486,351373171,(0),恋尚鍋,约闺蜜来大学路探店，这家ms新开的，找了一会发现原来在楼上，对面就是桌游店，以后可以打完桌游直接来搓一顿啊！饭点进去的，差不多坐满了，店家一共就3个ms所以等了很久，不过店家人很好，还是要错开高峰啊东西是真的很好次，食材也新鲜，订价也不是很高，但我和李朋友还是吃到不可思议.....ps他们酱偏咸要自己放糖不然很恐怖🙉,82681486,小火锅,06-04,34149051
40,http://www.dianping.com/shop/82681486,345675733,(1),恋尚鍋,爱过才知承重和责任，爱过才知难以割舍。初次遇上他，对他的细心和尽心顾家，侧目不已。洗手间的设施齐全，连姨妈巾的各种品牌各种经期剂量都能周全，小到护垫～虽然没用上，仍感动直至。真身亲密接触，大骨汤底，养身精心，营养又好喝，空运成都牛油锅，再加入口即化的牛肉，这种呵护，岂能不爱,82681486,小火锅,05-01,202896
50,http://www.dianping.com/shop/82681486,344485962,(7),恋尚鍋,周末下午和朋友们一起在附近玩桌游，玩好桌游就一起去了这家店，朋友推荐来这家吃火锅，环境有格调，私人聚会好去处，还有独立包房，地方靠近五角场，在热热闹闹的大学路上，服务很殷勤，火锅也因为环境的清幽而独具特色。推荐锅底，鸳鸯锅底，不辣的是无添加大骨汤锅，辣的是空运牛油麻辣锅，赞👍山东农家宽粉，很Q很好吃大爱的还是蔬菜，还是活体蔬菜很新鲜健康。其他菜也还不错，可圈可点，服务真的很好。,82681486,小火锅,04-24,862940322
50,http://www.dianping.com/shop/82681486,346554131,(0),恋尚鍋,这家火锅点店隐藏于大楼中，其实不是朋友带我还真不知道。进门就发现装修的很精致，墙上的装饰、吊灯、桌椅都蛮有情调的。装修的小清新的店吃的倒是挺火辣。鸳鸯锅底里的辣锅味道不错，最爱鸭血毛肚和牛蛙啦！放辣锅里真好吃。龙利鱼也很棒，嫩嫩的，不怕有鱼刺。这里还有活体蔬菜呐，放白汤里最棒咯,82681486,小火锅,05-06,53852008
50,http://www.dianping.com/shop/82681486,349903779,(0),恋尚鍋,朋友推荐的店，果然很棒，进门就被这别具一格的装饰吸引，从房间布局到物品陈设都足够花心思，里里外外都干净清爽，可以看出店主是在用心经营。由于在大学路上，客人基本以年轻人居多，热闹但不吵杂。菜品方面推荐牛油鸳鸯锅，味道一级棒，肉类品牌和蔬菜拼盘都很新鲜并且分量十足，两个人吃着火锅听着歌，很惬意。希望下次还有机会再来。,82681486,小火锅,05-27,78373030
50,http://www.dianping.com/shop/82681486,342236515,(25),恋尚鍋,偶然搜索到的一家火锅店哦，因为某个猪想吃火锅，然后大学路搜索火锅的第一家店就是这里～棒棒哒，过来之后发现环境很干净，服务态度很好，很亲切～～～店里客人也不多哦，后来得知人家刚开张第四天～点餐是直接微信上扫二维码点的，有小锅也有大锅可选，现在还有6.8折的优惠，感觉很棒哦，两个人点了牛肉，羊肉，牛舌，毛肚，山药土豆等，食材分量没想到还挺足哦，最后都没吃完，感觉有点浪费了～～因为锅底就是满满的一锅，份量超足～～～真的很棒，调料是自助，选择也很多，还有泡菜和水果供应，感觉性价比很高哦～～～祝生意兴隆～～～,82681486,小火锅,04-11,8189130
50,http://www.dianping.com/shop/82681486,345563674,(1),恋尚鍋,住在大学路附近就是这点好吃喝玩乐都有，空下来桌游玩玩打发时间挺好的，经常唱歌也无聊，还能互动起来。今天兴致来了玩好吃饭走起，搜了下附近有个火锅看点评还不错。店家装修看得出花了点功夫的很特别，锅底烧开就闻到香味，不辣的无添加大骨头汤锅底不错，成都空运牛油麻辣锅好赞。羊肉吃起来肉质蛮好的，蔬菜蛮新鲜的放在不辣的好吃，最爱虾滑很鲜美。,82681486,小火锅,04-30,7628720
50,http://www.dianping.com/shop/82681486,346421771,(3),恋尚鍋,开在桌游店对面的一家火锅店，真是方便不少来玩桌游的朋友们不用为了吃的去忙碌的赶脚哦！和大伙玩好了桌游正愁没东西吃这家店的东西还是蛮多的火锅也是我的最爱只一呢！各种的牛羊吃起来哦！吃辣味的我爱吃这一口！美味的牛肉非常的嫩一点也不会散掉哦！虾滑也是嫩嫩的真材实料呢！大个的牛蛙涮涮要点时间，蘸点自己调配的火锅调味料鲜美滑嫩哦！新鲜食材不错的牛舌也是大伙的最爱哦！涮的刚刚好脆脆爽爽的！又玩又吃的！都解决了真的蛮方便的呢！,82681486,小火锅,05-05,7136455
50,http://www.dianping.com/shop/19357151,349203221,(6),这一锅,=͟͟͞͞👉=͟͟͞͞👉))˃̶͈̀ω˂̶͈́ )੭⁾⁾QQ婍の2017➳4️⃣5️⃣台式火锅真的是火锅中的一股清流白汤多喝一碗还觉得很健康不太能吃辣也一定想来个鸳鸯 第二天还不担心便秘上火 棒👍🏻这一锅是朋友推荐来的 门口看着都看不出是火锅店 很高档 有包房 私密性很好 据说经常有明星光顾4个人来团购了套餐 汤底上来循例先干一碗辣汤可以加豆腐和血 吃完想吃再加 不浪费我们加了好几次 因为真的很好吃套餐重点菜式详见图片 还有些没拍海鲜新鲜 翠玉牛肉鲜嫩吃完牛肉才知道是要跟黄瓜包裹一起吃的错过了 下次尝试套餐里有送一扎原味优格冰沙注册会员还可以多送一扎草莓味优格冰沙也敲好吃 能吃到草莓肉饭后还送抹茶红豆冰激凌 爽🍯=͟͟͞͞🐝=͟͟͞͞🌸=͟͟͞͞🌺QQ婍有的吃就很开心😋 个人品鉴 主要看心情🤠,19357151,火锅,05-22,6083269
50,http://www.dianping.com/shop/19357151,346356019,(2),这一锅,这是这次上海之行的最后一篇美食了，也是这次我和男票一致认为非常好吃的一家，很惊喜的火锅，印象非常深刻。这是阿花花酱推荐的，一开始我和男票打算去just Thai火锅，一出电梯看到满满的人，一问居然要排六十几桌。。。赶紧撤退，然后打车到这一锅，在一个小巷子里，人烟稀少，门是黑色大木门，古色古香的，推门而入，一阵凉气扑面而来，里面光线很暗很暗，暗到无法自拍那种，只有桌子上方有灯，正好照在锅上，餐厅中间是一个很大的水池，里面有一些喷泉之类的，我们就坐在水池边用餐，翻开菜单选锅底，价格不便宜，单个锅底68，鸳鸯锅+35，我们选了秘膳麻辣锅和番茄锅，锅底103，很快上来一个容量不大但是体积很大的锅，气势磅礴的，见图1、2，菜的话点了大众点评推荐的【翠玉无骨牛肉】，这个牛肉上来也是仙气飘飘，台子下面有干冰，非常好吃，168一份价格不菲，但是品质很好，推荐；【上选松板猪肉】一开始比较排斥火锅涮猪肉，处理不好会比较腥，这家做的不错，但是一定不能煮很久，老了就不好吃了；【活鲍鱼】挺小一个，我和男票一人一个，这家菜单有很多海鲜，如果不点一些感觉都无菜可点了，鲍鱼很新鲜品质不错；【扇贝】这个超级推荐！看图片，超级大一个，才20，非常新鲜，肉好多吃起来很满足，性价比太高了，感觉比鲍鱼还好吃；【综合味包】三种口味的丸子，有蟹黄，有芝士，很好吃哦、推荐；【综合丸】四种口味的丸子，男票说好吃，一分价钱一分货；【海鲜卷】油炸的，很好吃，但是阿花花酱推荐了炸芋头，忘记点了没吃到；【蟹味菇活体菜】【豌豆活体菜】这个最好玩了，主要就是为了这个来的，自己用剪子剪下来，用vue录了小视频发圈，男票说我拍的好像美食纪录片；最最好吃的草莓冰沙不是点的是送的，超级超级好喝，用试管装的很有趣，这家的调料品种很少，但是口味很清爽，有教你怎么调的配方写在旁边，我吃了三份，很喜欢，而且点的时候看起来不多，吃起来都快撑死了，这家分量够的，丸子是我撑着吃下去的，两份蔬菜也没有吃完，最后结账712，小贵，但是偶尔奢侈一下，还是和我男票，就还好啦,19357151,火锅,05-05  更新于17-05-05 17:36,50863507
50,http://www.dianping.com/shop/19357151,351511336,(1),这一锅,地标成都南路靠近淮海中路。主打台湾麻辣火锅，和重庆火锅比起来自然没有那么重口味。从环境到菜品，颜值都很高。麻辣锅底内自带鸭血和老豆腐，这就意味着添加锅底时鸭血和老豆腐也能免费添加。三层的肉类拼盘，分别是鸡肉，猪颈肉和牛肉，每样都非常美味。菌菇会让客户自己动手剪，增添用餐的趣味性。还有其他菜品都很不错，餐后的抹茶冰激淋也是很值得推荐的。,19357151,火锅,06-05,8691282
40,http://www.dianping.com/shop/19357151,345898182,(3),这一锅,天气越近暖和 反而突然想吃火锅 拖着小伙伴等着高跟鞋一路从南京西路走过来也是拼 门口看上去好像不营业一样 吐槽一下服务 门口没接待 好不容易坐下之后 怎么都叫不到服务员 买单还是自己去的结账台 环境还不错 劈情操即时感 这一锅往桌子中间一放 火蹭蹭蹭的往外窜 有点哈丝丝 点了凤凰回巢锅 虽然并不知道为嘛要叫这个名字 菌菇加番茄 大爱 猪肚和鸡腿肉有配 但是量比较小 还好胃口也不大 够吃 滑类蛮不错的 活体蔬菜菌菇现在外面好多哦 不过他家的剪刀太不给力了 好像小朋友做手工的剪刀 略难用,19357151,火锅,05-02,4537351
40,http://www.dianping.com/shop/19357151,348507969,(0),这一锅,据说是85度C老板开的火锅店。本人一直都对台式火锅都还蛮有好感的，因为锅底里血和豆腐很美味，而且可以免费续～～这家店也不例外。环境是没话说，一进门没有那种很强烈的火锅味，也不如其他火锅店那般嘈杂。至于菜品么，实属一般。两个人点了四个菜，再加上锅底里的血和豆腐，吃完饱得走不动～【雪花牛肉】如图一般，没有漂亮诱人的花纹，口感偏老，香味也很淡，失望！【活体蟹味菇】店家提供剪刀，下锅前自己剪下来，有点小意思，吃着还挺鲜。【滑类双拼】虾滑拼干贝滑，鲜美弹牙，个人更爱干贝滑一点，里面好像还夹着鱼籽。【蔬菜拼盘】看着还行，实际量挺大的。总而言之，性价比一般。,19357151,火锅,05-18  更新于17-05-18 21:17,828834
40,http://www.dianping.com/shop/19357151,345376433,(1),这一锅,节假日的淮海路实在有点吓人，隔壁的小三宝已经开始排队，这家倒还有位置，大概价格关系。不过里面客人不少，问了服务员不让用点评的团购，说是要预定。好吧，那就不用吧。点了番茄锅感觉特色不明显，不过肉菜倒是非常新鲜的。服务给三星，因为番茄锅本来就有炸豆皮，我们再点了炸豆皮服务员也没提醒。然后猴子点了可乐，我就在纠结说他们家的饮料怎么没一杯的只有一扎。后来说算了我喝茶吧，没想到下单给我下了两个可乐，晕。最后说说酱料台，酱的味道偏清淡我觉得不错，猴子要重口味沙茶酱也可以另外要的，不过酱料台周围有点小飞虫，感觉跟整体环境不和谐。最后强烈推荐他们的抹茶冰淇淋，有淡淡茉莉花味。虽然送了草莓冰沙服务员还是没提醒，但是点了冰淇凌一点不后悔！照片倒忘记拍了……,19357151,火锅,04-30,3347220
40,http://www.dianping.com/shop/19357151,351059691,(0),这一锅,门面这么低调，来来回回错过了好几次，显得自己好***……锅底感觉和吴记很像，麻辣鸭血挺好吃的，可以一直加血。松坂猪肉好好吃，肉质有嚼劲不塞牙！大肠算比较特色的一个菜，有点油，吃了两块就吃不下了。朋友觉得草莓冰沙好喝到爆，一个人喝了一扎，结果吃完还送了一组试管。,19357151,火锅,06-02,6504566
50,http://www.dianping.com/shop/19357151,351068259,(0),这一锅,部门聚餐，离沪小胖很近……本打算散场后继续小龙虾来的，结果，饱了……门松肉好吃，海鲜里的部分还是生的好吃……虾不错。服务员不是很积极，菜放边上后人就撤了……其实现在吃东西还是一半注重服务体验的。会再来的吧～最后端午前来了个粽子，吃完出去后发现隔壁85在卖这款粽子……笑哭简直(￣∇￣),19357151,火锅,06-02,52432687
50,http://www.dianping.com/shop/19357151,347744487,(2),这一锅,店很大，客座很大有私密感。点了凤凰回巢锅，有猪肚鸡，辣锅里的鸭血和老豆腐可以续加，老豆腐超好吃，辣锅的口味吃的很爽，猪肚鸡放在不辣的锅里，吃起来不腥也很肥美。翠玉无骨牛肉，听说涮3秒就可以吃了，但朋友还是多涮了一会，吃起来一般。鱼豆腐超爱，里边夹了蛋黄，而且鱼豆腐很弹。墨鱼滑和干贝滑，干贝赢了。竹笙虾仁还不错。吃完以后口不干不腻，在火锅界里胜利。,19357151,火锅,05-14,7948942
40,http://www.dianping.com/shop/19357151,342854900,(1),这一锅,听说是85度旗下的火锅店，不知道真假？现在的面包房还涉猎火锅了啊？这个算是台湾火锅风味吧，装修氛围更像西餐厅，干干净净的，也没有四川火锅那一股子弄弄的气味。服务特别好，快跟海底捞的服务有一拼了。这次点的有一份蘑菇，超好玩，竟然端上来是种着的蘑菇，给了一把剪刀要自己剪的！这里的沙冰是用大试管装的，也挺有意思。总体菜品都非常新鲜，可选择的食材也很多。价格么中档偏上咯！不便宜！可能我更喜欢川味火锅吧，不过偶尔来这里换下口味也不妨一试。,19357151,火锅,04-15,757016446
50,http://www.dianping.com/shop/19357151,351477913,(0),这一锅,在台湾旅行的时候就久闻「這一鍋」的大名，开到上海来也是必须要来吃的～目前来吃过两次，一次大堂一次包厢，但总体来说是很雅致的环境，大堂也不会吵～餐前小食是很精致的爆米花和热茶；麻辣锅里的鸭血豆腐是可以续的，而且很入味；至于涮品的话，每次点的不同种类的肉都很新鲜紧致，海鲜中扇贝和虾都是我的最爱！反正就是几乎每样都很好吃！在包厢吃的那次最后还有送草莓冰沙，是放在试管里的，很可爱～（但我找不到图了……,19357151,火锅,06-04,4336664
40,http://www.dianping.com/shop/19357151,351237930,(0),这一锅,环境还算干净雅致。4人套餐量很大，女生估计吃不完。肉类还算新鲜，就是海鲜很一般般，三文鱼片颜色都变了。餐后甜点抹茶冰激凌和免费的草莓冰沙也算可口。唯一不足是不分是部分服务人员态度不积极，服务相当被动，总体性价比不算高。,19357151,火锅,06-03,3464754
50,http://www.dianping.com/shop/19357151,351262497,(0),这一锅,环境不错，同学聚会选在那里，适合聊天的地方。牛肉很新鲜，火锅里料很足，还可以免费加血和豆腐，很入味。滑可以双拼：墨鱼和干贝的，味道不错。冷气很足，可以提供小毯子，这个必须👍一个，但后面火锅里的汤快烧干了，叫了2、3次都没人来加，服务员还是太少了啊！,19357151,火锅,06-03,15651108
50,http://www.dianping.com/shop/19357151,346237090,(0),这一锅,"难得遇上一家各方面都很满意的火锅 ，装修非常中国风，BM也积极都是周周的。餐前有🍿️！【凤凰回巢锅】因武则天母亲而闻名，汤底撒了白胡椒非常鲜美，满满的竹笋，猪肚，腐皮！【麻辣锅】没有很辣适合吃不了辣星人，锅底的鸭血和冻豆腐可以无限量加！冻豆腐是老豆腐，很入味～ 【干冰牛肉？】肉质可以吃出来是被打散过，松软Q弹！【活菌菇】 冲着颜值点的，万万没想到下到锅里倒很难捞上来,醉醉的。",19357151,火锅,05-04,35461180
50,http://www.dianping.com/shop/19357151,351913930,(10),这一锅,感觉来了第一次又想来第二次啦 终于今天逛完中山公园又过来吃夜宵来了 哈哈哈哈 到的时候不用排队就可以直接过来 因为时间已经比较晚了 照旧还是那个锅子 豆腐和血仍旧可以免费加料 肉肉第二盘只要一元钱哦 还送乳酸菌试管冰沙 好好喝哦 草莓味的赞 食材很新鲜 这也是大晚上还跑过来吃夜宵的理由,19357151,火锅,06-07,20162100
40,http://www.dianping.com/shop/19357151,351551352,(1),这一锅,无意路过的一家店，门面看上去不错。鸳鸯锅，麻辣锅里面血和豆腐可以一直加的，味道不错。168元的牛肉，颜值不错，也蛮嫩，牛舌也不错。小油条蛮可爱的，葱香味。滑类一般。豆苗有点老。总体服务一般，感觉这样的环境服务还是卖点吧。另外，花生酱和沙茶酱不错。,19357151,火锅,06-05,4399245
40,http://www.dianping.com/shop/19357151,340137100,(2),这一锅,🍲我最爱😍同事推荐的台湾火锅店里装修风格蛮雅致、里面也蛮安静的！价格蛮拉搜额…两个人感觉没点什么五百多😓点了个猪肚鸡和麻辣锅各半（老豆腐和血畅吃）😁这个我喜欢…麻辣不是很辣，猪肚鸡的东西很少，感觉也没捞王、煲宫来的汤浓鲜美… 肉拼盘几乎都一百多的…味道也一般般吧…反而蔬菜我比较喜欢！蟹味菇—像盆栽🎍会给✂️自己剪，放汤里还是蛮鲜的！酱料台那边的酱品种不多，如要沙茶之类要找服务员要！最后送了个酸奶味试管冰沙！我吃下来觉得一般性…个人口味！性价比也不高…还是喜欢重庆成都重口味滴🍲适合我😜,19357151,火锅,03-30,15736798
